"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"92",10406777,"HZ143798","01/15/2016 12:00:00 AM","056XX W CHICAGO AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT",FALSE,TRUE,1511,15,29,25,"26",1138296,1904772,2016,"02-10-2016 15:51",41.89482479,-87.76752935,"(41.894824788, -87.767529349)"
"93",1924812,"HH108378","01-04-2002 09:00","011XX N STATE ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","SMALL RETAIL STORE",FALSE,FALSE,1824,18,NA,NA,"26",NA,NA,2002,"08/17/2015 03:03:40 PM",NA,NA,""
"94",10406857,"HZ143273","01/14/2016 01:50:00 PM","010XX N PAULINA ST","810","THEFT","OVER $500","RESIDENCE PORCH/HALLWAY",FALSE,FALSE,1213,12,1,24,"6",1164857,1907499,2016,"02-10-2016 15:51",41.90178579,-87.6699004,"(41.901785793, -87.669900398)"
"95",10406859,"HZ143496","02-02-2016 16:50","050XX W PENSACOLA AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","",FALSE,FALSE,1624,16,45,15,"11",1142058,1928454,2016,"02-10-2016 15:51",41.95974171,-87.75312381,"(41.959741712, -87.753123813)"
"96",10406860,"HZ143506","01/31/2016 12:15:00 PM","010XX E 90TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE",FALSE,FALSE,413,4,8,47,"14",1184911,1845523,2016,"02-10-2016 15:51",41.73127015,-87.59818812,"(41.73127015, -87.598188124)"
"97",10493857,"HZ234275","04/15/2016 12:01:00 AM","083XX S MARQUETTE AVE","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,423,4,7,46,"6",NA,NA,2016,"04/22/2016 03:52:23 PM",NA,NA,""
"98",10406884,"HZ143903","01/20/2016 03:00:00 PM","060XX N RIDGE AVE","820","THEFT","$500 AND UNDER","APARTMENT",FALSE,FALSE,2433,24,40,77,"6",1163480,1940257,2016,"02-10-2016 15:51",41.99170456,-87.67403274,"(41.991704561, -87.67403274)"
"99",1924818,"HH108395","12-03-2001 10:00","067XX S BENNETT AV","910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET",FALSE,FALSE,332,3,NA,NA,"7",1189988,1860893,2001,"08/17/2015 03:03:40 PM",41.7733263,-87.57909587,"(41.7733263, -87.57909587)"
"100",10406992,"HZ143414","02-02-2016 00:30","0000X W DELAWARE PL","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE",FALSE,FALSE,1832,18,42,8,"26",1175912,1906618,2016,"02-10-2016 15:51",41.89912651,-87.62932093,"(41.899126506, -87.62932093)"
"101",10407283,"HZ144276","02-02-2016 15:00","028XX W BERTEAU AVE","890","THEFT","FROM BUILDING","APARTMENT",FALSE,FALSE,1724,17,33,16,"6",1156516,1927773,2016,"02-10-2016 15:51",41.95759207,-87.69998788,"(41.957592073, -87.699987884)"
"102",1924824,"HH108438","12/31/2001 07:00:00 PM","101XX S PERRY AV","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,511,5,NA,NA,"6",1177354,1837484,2001,"08/17/2015 03:03:40 PM",41.70938385,-87.62611394,"(41.70938385, -87.626113936)"
"103",10407285,"HZ144318","02-02-2016 16:00","007XX N WABASH AVE","820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL",FALSE,FALSE,1833,18,42,8,"6",1176598,1905516,2016,"02-10-2016 15:51",41.89608709,-87.62683463,"(41.89608709, -87.626834633)"
"104",10407315,"HZ144359","02-02-2016 18:57","084XX S STONY ISLAND AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","BANK",FALSE,FALSE,412,4,8,45,"11",1188267,1849517,2016,"02-10-2016 15:51",41.74215077,-87.58576693,"(41.742150773, -87.585766931)"
"105",10407444,"HZ144414","02-01-2016 08:00","121XX S INDIANA AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE",FALSE,TRUE,532,5,9,53,"26",1179768,1824321,2016,"02-10-2016 15:51",41.67320797,-87.61767411,"(41.673207966, -87.617674109)"
"106",10407453,"HZ144373","02-01-2016 11:00","056XX S ABERDEEN ST","1582","OFFENSE INVOLVING CHILDREN","CHILD PORNOGRAPHY","APARTMENT",FALSE,FALSE,712,7,16,68,"17",1169946,1867369,2016,"02-10-2016 15:51",41.79155605,-87.65237676,"(41.791556052, -87.65237676)"
"107",10407457,"HZ144447","01/19/2016 07:30:00 PM","060XX S SANGAMON ST","810","THEFT","OVER $500","RESIDENCE PORCH/HALLWAY",FALSE,FALSE,712,7,16,68,"6",1171012,1864729,2016,"02-10-2016 15:51",41.78428836,-87.64854506,"(41.784288355, -87.648545055)"
"108",10407498,"HZ144477","01/30/2016 02:00:00 PM","003XX W GRAND AVE","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","OTHER",FALSE,FALSE,1831,18,42,8,"11",1174133,1903845,2016,"02-10-2016 15:51",41.89155712,-87.63593787,"(41.891557116, -87.635937868)"
"109",10407518,"HZ141345","02-01-2016 14:00","056XX N WESTERN AVE","1121","DECEPTIVE PRACTICE","COUNTERFEITING DOCUMENT","DRIVEWAY - RESIDENTIAL",FALSE,FALSE,2011,20,40,2,"10",1159306,1937470,2016,"02-10-2016 15:51",41.98414407,-87.68946299,"(41.984144072, -87.689462992)"
"110",10407526,"HZ144301","01/22/2016 06:28:00 PM","050XX S CALUMET AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE",FALSE,FALSE,224,2,3,38,"26",1179288,1871634,2016,"02-10-2016 15:51",41.80305144,-87.61799155,"(41.803051442, -87.617991547)"
"111",10407529,"HZ144503","02-01-2016 08:00","068XX S PERRY AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE",FALSE,FALSE,722,7,6,69,"11",1176578,1859643,2016,"02-10-2016 15:51",41.77020837,-87.62829091,"(41.770208372, -87.628290908)"
"112",1924835,"HH104839","12/30/2001 08:00:00 PM","013XX N LOCKWOOD AV","820","THEFT","$500 AND UNDER","ALLEY",FALSE,FALSE,2532,25,NA,NA,"6",1140815,1908628,2001,"08/17/2015 03:03:40 PM",41.90536015,-87.75818268,"(41.905360149, -87.758182677)"
"113",10407546,"HZ144475","01/29/2016 10:00:00 AM","048XX S ELLIS AVE","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER","RESIDENCE",FALSE,FALSE,222,2,4,39,"11",1183729,1873225,2016,"02-10-2016 15:51",41.80731469,-87.60165486,"(41.807314691, -87.601654864)"
"114",10407634,"HZ144334","02-01-2016 10:00","035XX W FULTON BLVD","820","THEFT","$500 AND UNDER","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1123,11,28,27,"6",1152684,1901766,2016,"02-10-2016 15:51",41.8863035,-87.71476531,"(41.886303497, -87.714765311)"
"115",10407667,"HZ144576","02-01-2016 14:00","086XX S COTTAGE GROVE AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","ATM (AUTOMATIC TELLER MACHINE)",FALSE,FALSE,632,6,6,44,"11",1183071,1847869,2016,"02-10-2016 15:51",41.73775077,-87.60485591,"(41.737750767, -87.604855911)"
"116",10407686,"HZ144572","01/28/2016 05:00:00 PM","023XX W LOGAN BLVD","820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL",FALSE,FALSE,1432,14,1,22,"6",1160418,1917765,2016,"02-10-2016 15:51",41.93004949,-87.68592073,"(41.930049492, -87.685920733)"
"117",10407695,"HZ144608","01/26/2016 12:01:00 AM","014XX W BALMORAL AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","RESIDENCE",FALSE,FALSE,2013,20,48,77,"11",1165596,1935962,2016,"02-10-2016 15:51",41.97987399,-87.66637253,"(41.979873992, -87.66637253)"
"118",10407696,"HZ144625","02-01-2016 12:00","073XX S MICHIGAN AVE","620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE",FALSE,FALSE,323,3,6,69,"5",1178433,1856329,2016,"02-10-2016 15:51",41.76107247,-87.62159181,"(41.761072467, -87.621591809)"
"119",10407699,"HZ144571","02-01-2016 10:00","010XX W 95TH ST","910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET",FALSE,FALSE,2223,22,21,73,"7",1171240,1841813,2016,"02-10-2016 15:51",41.72139888,-87.64837802,"(41.721398883, -87.648378015)"
"120",10407718,"HZ144622","01/23/2016 03:00:00 PM","055XX S CARPENTER ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT",FALSE,FALSE,712,7,16,68,"14",1170261,1867979,2016,"02-10-2016 15:51",41.79322311,-87.65120397,"(41.793223108, -87.65120397)"
"121",10407736,"HZ144429","01/20/2016 08:00:00 AM","007XX W 112TH ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE",FALSE,TRUE,2233,22,34,49,"26",1173456,1830592,2016,"02-10-2016 15:51",41.69055813,-87.64059187,"(41.690558126, -87.640591872)"
"122",10407754,"HZ144600","02-01-2016 13:56","082XX S KIMBARK AVE","810","THEFT","OVER $500","RESIDENCE",FALSE,FALSE,411,4,8,45,"6",1186306,1850700,2016,"02-10-2016 15:51",41.74544357,-87.59291462,"(41.745443568, -87.592914621)"
"123",1924848,"HH108478","01-04-2001 22:30","106XX S AVENUE E","1320","CRIMINAL DAMAGE","TO VEHICLE","ALLEY",FALSE,FALSE,432,4,NA,NA,"14",1203871,1834777,2001,"08/17/2015 03:03:40 PM",41.70131697,-87.52909996,"(41.70131697, -87.529099958)"
"124",10407771,"HZ144647","01-12-2016 00:00","015XX S SANGAMON ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","OTHER",FALSE,FALSE,1232,12,25,28,"11",1170443,1892718,2016,"02-10-2016 15:51",41.86110533,-87.64981486,"(41.861105328, -87.649814857)"
"125",1924851,"HH108496","01/30/2001 01:00:00 PM","009XX S CLAREMONT AV","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE",FALSE,FALSE,1224,12,NA,NA,"11",1160821,1895818,2001,"08/17/2015 03:03:40 PM",41.86981681,-87.68504925,"(41.869816805, -87.68504925)"
"126",10407825,"HZ144643","01/18/2016 07:00:00 PM","060XX W DICKENS AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,2512,25,29,19,"14",1135984,1913168,2016,"02-10-2016 15:51",41.91790597,-87.77582041,"(41.91790597, -87.775820412)"
"127",10407859,"HZ144745","01/31/2016 01:30:00 PM","001XX S GREEN ST","890","THEFT","FROM BUILDING","RESIDENCE",FALSE,FALSE,1232,12,27,28,"6",1170753,1899610,2016,"02-10-2016 15:51",41.88001071,-87.64847507,"(41.880010708, -87.648475072)"
"128",1924856,"HH108522","09-01-2001 13:00","026XX W 79 ST","820","THEFT","$500 AND UNDER","WAREHOUSE",FALSE,FALSE,835,8,NA,NA,"6",1159883,1852085,2001,"08/17/2015 03:03:40 PM",41.74982734,-87.68969539,"(41.749827344, -87.689695386)"
"129",1924857,"HH106946","01-04-2002 16:30","043XX W NORTH AV","031A","ROBBERY","ARMED: HANDGUN","SIDEWALK",FALSE,FALSE,2534,25,NA,NA,"3",NA,NA,2002,"08/17/2015 03:03:40 PM",NA,NA,""
"130",10407860,"HZ144748","01/26/2016 05:30:00 PM","017XX N MARSHFIELD AVE","820","THEFT","$500 AND UNDER","RESIDENCE PORCH/HALLWAY",FALSE,FALSE,1433,14,1,24,"6",1165074,1911683,2016,"02-10-2016 15:51",41.91326237,-87.6689843,"(41.913262365, -87.668984304)"
"131",10407882,"HZ144818","01/26/2016 09:00:00 AM","057XX S CICERO AVE","810","THEFT","OVER $500","AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",FALSE,FALSE,813,8,23,56,"6",1145654,1866253,2016,"02-10-2016 15:51",41.78898704,-87.74147999,"(41.788987036, -87.74147999)"
"132",1924861,"HH108527","12/21/2001 03:00:00 PM","004XX N WOOD ST","1110","DECEPTIVE PRACTICE","BOGUS CHECK","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,1324,12,NA,NA,"11",1164284,1903043,2001,"08/17/2015 03:03:40 PM",41.88957033,-87.67213123,"(41.889570334, -87.672131229)"
"133",10407921,"HZ144850","01/28/2016 08:00:00 PM","007XX N LA SALLE DR","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","CURRENCY EXCHANGE",FALSE,FALSE,1832,18,42,8,"11",1175000,1905549,2016,"02-10-2016 15:51",41.8962136,-87.63270271,"(41.896213602, -87.632702709)"
"134",10407932,"HZ144870","01/14/2016 04:30:00 PM","0000X E MADISON ST","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","SMALL RETAIL STORE",FALSE,FALSE,112,1,42,32,"11",1176674,1900411,2016,"02-10-2016 15:51",41.88207699,-87.6267099,"(41.882076985, -87.626709904)"
"135",10407953,"HZ144785","02-02-2016 17:00","0000X E 54TH ST","820","THEFT","$500 AND UNDER","RESIDENCE",FALSE,FALSE,225,2,3,40,"6",1177427,1869228,2016,"02-10-2016 15:51",41.79649145,-87.62488937,"(41.79649145, -87.624889365)"
"136",1924865,"HH108524","12/20/2001 12:00:00 PM","087XX S KINGSTON AV","820","THEFT","$500 AND UNDER","RESIDENCE",FALSE,FALSE,423,4,NA,NA,"6",1194623,1847346,2001,"08/17/2015 03:03:40 PM",41.73603949,-87.56255029,"(41.736039487, -87.562550291)"
"137",1924867,"G769397","12/25/2001 06:00:00 PM","024XX N LOTUS AV","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE",FALSE,FALSE,2515,25,NA,NA,"26",1139603,1915598,2001,"08/17/2015 03:03:40 PM",41.92450883,-87.7624644,"(41.924508828, -87.762464396)"
"138",10407969,"HZ144839","01/30/2016 09:00:00 AM","050XX W WEST END AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE",FALSE,FALSE,1532,15,28,25,"11",1142674,1900511,2016,"02-10-2016 15:51",41.88305174,-87.75155605,"(41.883051743, -87.751556046)"
"139",10407980,"HZ144563","02-01-2016 00:01","049XX W WARWICK AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE",FALSE,TRUE,1634,16,45,15,"26",1142754,1924478,2016,"02-10-2016 15:51",41.94881826,-87.75066436,"(41.948818257, -87.750664356)"
"140",1924871,"G769267","12/25/2001 05:21:17 PM","052XX W NORTH AV","1330","CRIMINAL TRESPASS","TO LAND","CURRENCY EXCHANGE",TRUE,FALSE,2532,25,NA,NA,"26",1141438,1910181,2001,"08/17/2015 03:03:40 PM",41.90961027,-87.75585576,"(41.909610272, -87.755855757)"
"141",1924873,"G777258","12/30/2001 08:05:00 AM","018XX N NAGLE AV","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE",FALSE,FALSE,2513,25,NA,NA,"26",1133060,1911346,2001,"08/17/2015 03:03:40 PM",41.91295784,-87.7866062,"(41.912957835, -87.786606198)"
"142",1924874,"G764024","12/22/2001 01:48:10 PM","001XX W 79 ST","820","THEFT","$500 AND UNDER","GROCERY FOOD STORE",TRUE,FALSE,623,6,NA,NA,"6",1176726,1852645,2001,"08/17/2015 03:03:40 PM",41.75100173,-87.62795874,"(41.751001727, -87.627958744)"
"143",1924875,"G765488","12/23/2001 03:30:00 AM","053XX W HIRSCH ST","460","BATTERY","SIMPLE","RESIDENCE",FALSE,TRUE,2532,25,NA,NA,"08B",1140729,1908843,2001,"08/17/2015 03:03:40 PM",41.90595172,-87.7584933,"(41.905951716, -87.758493295)"
"144",1924876,"G764025","12/22/2001 10:15:00 AM","015XX W 85 ST","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,614,6,NA,NA,"6",1167490,1848401,2001,"08/17/2015 03:03:40 PM",41.73955839,-87.66192534,"(41.73955839, -87.661925339)"
"145",1924877,"G766302","12/23/2001 05:11:29 PM","015XX N LOTUS AV","520","ASSAULT","AGGRAVATED:KNIFE/CUTTING INSTR","RESIDENCE",FALSE,FALSE,2532,25,NA,NA,"04A",1139772,1909638,2001,"08/17/2015 03:03:40 PM",41.90815083,-87.7619893,"(41.908150833, -87.761989302)"
"146",1924878,"G764083","12/21/2001 12:30:00 AM","078XX S LOOMIS ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,612,6,NA,NA,"14",1168397,1852835,2001,"08/17/2015 03:03:40 PM",41.75170644,-87.65847482,"(41.751706438, -87.65847482)"
"147",1924880,"HH108475","12-09-2001 16:00","017XX W PETERSON AV","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE",FALSE,FALSE,2433,24,NA,NA,"26",1163579,1939961,2001,"08/17/2015 03:03:40 PM",41.99089024,-87.67367698,"(41.990890236, -87.673676976)"
"148",1924881,"HH108490","01-04-2001 16:00","106XX S AVENUE E","920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","ALLEY",FALSE,FALSE,432,4,NA,NA,"7",1203871,1834777,2001,"08/17/2015 03:03:40 PM",41.70131697,-87.52909996,"(41.70131697, -87.529099958)"
"149",1924882,"G764121","12/22/2001 01:00:00 PM","084XX S ABERDEEN ST","1790","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION","RESIDENCE",FALSE,FALSE,613,6,NA,NA,"20",1170412,1848969,2001,"08/17/2015 03:03:40 PM",41.741054,-87.6512031,"(41.741054004, -87.651203095)"
"150",1924884,"G767049","12/24/2001 02:10:00 AM","059XX W GRAND AV","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,2515,25,NA,NA,"14",1136298,1914113,2001,"08/17/2015 03:03:40 PM",41.92049355,-87.77464412,"(41.920493553, -87.774644123)"
"151",1924885,"G764273","12/22/2001 03:50:00 PM","081XX S ASHLAND AV","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,614,6,NA,NA,"6",1167127,1850808,2001,"08/17/2015 03:03:40 PM",41.74617131,-87.66318664,"(41.746171307, -87.663186638)"
"152",1924886,"G764446","12/22/2001 03:30:00 PM","087XX S LAFAYETTE AV","820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,634,6,NA,NA,"6",1177418,1847220,2001,"08/17/2015 03:03:40 PM",41.73609927,-87.62558644,"(41.736099272, -87.625586435)"
"153",10407982,"HZ144974","02-01-2016 18:30","049XX N MILWAUKEE AVE","820","THEFT","$500 AND UNDER","CTA BUS",FALSE,FALSE,1623,16,45,11,"6",1139338,1932332,2016,"02-10-2016 15:51",41.97043339,-87.763029,"(41.970433391, -87.763029002)"
"154",10407983,"HZ144515","01/15/2016 12:00:00 PM","058XX N NORTHWEST HWY","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","OTHER",FALSE,FALSE,1612,16,41,10,"11",1131582,1938692,2016,"02-10-2016 15:51",41.98802397,-87.79140088,"(41.98802397, -87.791400879)"
"155",10408013,"HZ144917","02-02-2016 19:30","038XX N BROADWAY","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT",FALSE,FALSE,1925,19,46,6,"26",1170231,1925793,2016,"02-10-2016 15:51",41.95186966,-87.64962534,"(41.951869664, -87.649625343)"
"156",10408014,"HZ145001","01/28/2016 12:00:00 PM","082XX S CHAMPLAIN AVE","890","THEFT","FROM BUILDING","RESIDENCE",FALSE,FALSE,631,6,6,44,"6",1182000,1850516,2016,"02-10-2016 15:51",41.74503924,-87.60869808,"(41.745039243, -87.608698076)"
"157",1924892,"G764480","12/22/2001 04:45:00 PM","001XX W 79 ST","820","THEFT","$500 AND UNDER","GROCERY FOOD STORE",FALSE,FALSE,623,6,NA,NA,"6",1176726,1852645,2001,"08/17/2015 03:03:40 PM",41.75100173,-87.62795874,"(41.751001727, -87.627958744)"
"158",1924894,"G764519","12/22/2001 05:30:00 PM","012XX W 76 ST","560","ASSAULT","SIMPLE","RESIDENCE",FALSE,FALSE,612,6,NA,NA,"08A",1169301,1854465,2001,"08/17/2015 03:03:40 PM",41.75615987,-87.65511499,"(41.756159871, -87.655114993)"
"159",10408020,"HZ144987","01/23/2016 05:00:00 AM","002XX W 69TH ST","890","THEFT","FROM BUILDING","NURSING HOME/RETIREMENT HOME",FALSE,FALSE,731,7,6,69,"6",1176070,1859226,2016,"02-10-2016 15:51",41.76907549,-87.63016551,"(41.76907549, -87.630165513)"
"160",1924896,"G764575","12/22/2001 06:00:01 PM","013XX W 82 ST","430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","RESIDENCE",FALSE,TRUE,613,6,NA,NA,"04B",1168956,1850353,2001,"08/17/2015 03:03:40 PM",41.74488344,-87.65649789,"(41.74488344, -87.656497891)"
"161",1924897,"G764596","12/22/2001 06:45:00 PM","080XX S ELLIS AV","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,TRUE,631,6,NA,NA,"14",1184243,1852130,2001,"08/17/2015 03:03:40 PM",41.7494161,-87.6004291,"(41.749416101, -87.600429097)"
"162",1924898,"G778702","12/30/2001 12:01:00 AM","007XX E BOWEN AV","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,213,2,NA,NA,"14",1181971,1877681,2001,"08/17/2015 03:03:40 PM",41.81958319,-87.60796466,"(41.819583188, -87.607964663)"
"163",19249,"HS128187","01/19/2010 09:20:00 PM","033XX W 27TH ST","110","HOMICIDE","FIRST DEGREE MURDER","STREET",TRUE,FALSE,1032,10,22,30,"01A",1154614,1885872,2010,"08/17/2015 03:03:40 PM",41.84265023,-87.70810294,"(41.842650226, -87.708102936)"
"164",1924887,"HH108619","01-05-2002 13:30","001XX S MICHIGAN AV","810","THEFT","OVER $500","STREET",FALSE,FALSE,124,1,NA,NA,"6",1177320,1899821,2002,"04/15/2016 08:55:02 AM",41.88044337,-87.62435572,"(41.880443372, -87.624355722)"
"165",1924901,"G764597","12/22/2001 06:50:00 PM","088XX S CALUMET AV","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,632,6,NA,NA,"14",1180057,1846572,2001,"08/17/2015 03:03:40 PM",41.73426112,-87.61593794,"(41.734261123, -87.615937935)"
"166",10408040,"HZ144657","02-01-2016 13:40","013XX N MILWAUKEE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","VACANT LOT/LAND",FALSE,FALSE,1424,14,1,24,"14",1164517,1909145,2016,"02-10-2016 15:51",41.90630974,-87.67110258,"(41.906309742, -87.671102583)"
"167",10408044,"HZ144259","01/28/2016 01:15:00 PM","049XX S KNOX AVE","820","THEFT","$500 AND UNDER","RESIDENCE",FALSE,FALSE,815,8,23,56,"6",1146196,1871372,2016,"02-10-2016 15:51",41.80302413,-87.73936294,"(41.803024127, -87.739362939)"
"168",10408045,"HZ144629","01/31/2016 10:40:00 AM","016XX N WINCHESTER AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","",FALSE,FALSE,1434,14,32,24,"11",1163099,1910917,2016,"02-10-2016 15:51",41.91120216,-87.67626157,"(41.911202158, -87.676261567)"
"169",10408048,"HZ144944","02-01-2016 08:00","015XX N BELL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE NON-COMMERCIAL",FALSE,FALSE,1424,14,1,24,"14",1161128,1910102,2016,"02-10-2016 15:51",41.90900694,-87.68352504,"(41.909006943, -87.683525037)"
"170",10408053,"HZ141342","01/28/2016 08:00:00 PM","079XX S ABERDEEN ST","340","ROBBERY","ATTEMPT: STRONGARM-NO WEAPON","SIDEWALK",FALSE,FALSE,612,6,17,71,"3",1170358,1852257,2016,"02-10-2016 15:51",41.7500779,-87.65130546,"(41.750077896, -87.651305462)"
"171",10408078,"HZ145017","01/28/2016 02:00:00 AM","010XX W 85TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,613,6,21,71,"14",1170906,1848454,2016,"02-10-2016 15:51",41.73963001,-87.64940811,"(41.739630014, -87.649408113)"
"172",1924910,"HH108721","12/21/2001 04:00:00 PM","028XX N DAMEN AV","620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE-GARAGE",FALSE,FALSE,1931,19,NA,NA,"5",1162566,1918842,2001,"08/17/2015 03:03:40 PM",41.93296007,-87.67799714,"(41.932960068, -87.677997136)"
"173",10408089,"HZ145083","02-01-2016 08:30","090XX S GREENWOOD AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,413,4,8,47,"14",1185127,1845268,2016,"02-10-2016 15:51",41.73056534,-87.59740483,"(41.730565336, -87.597404833)"
"174",1924913,"G779819","12/31/2001 08:47:57 PM","048XX W BARRY AV","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE",FALSE,FALSE,2521,25,NA,NA,"26",1143198,1920124,2001,"08/17/2015 03:03:40 PM",41.93686218,-87.74914135,"(41.936862183, -87.749141346)"
"175",1924914,"G778701","12/31/2001 08:58:38 AM","019XX N AUSTIN AV","1320","CRIMINAL DAMAGE","TO VEHICLE","CHA PARKING LOT/GROUNDS",FALSE,FALSE,2515,25,NA,NA,"14",1136062,1912044,2001,"08/17/2015 03:03:40 PM",41.91482019,-87.77556069,"(41.914820189, -87.775560689)"
"176",10408090,"HZ144715","01/26/2016 12:00:00 PM","063XX S DR MARTIN LUTHER KING JR DR","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","APARTMENT",FALSE,FALSE,312,3,20,69,"11",1180013,1862919,2016,"02-10-2016 15:51",41.77912009,-87.61559949,"(41.779120086, -87.615599494)"
"177",1924917,"G778493","12/31/2001 04:15:53 AM","049XX W GEORGE ST","460","BATTERY","SIMPLE","RESIDENCE",TRUE,TRUE,2521,25,NA,NA,"08B",1142825,1918865,2001,"08/17/2015 03:03:40 PM",41.93341433,-87.75054364,"(41.933414331, -87.750543643)"
"178",1924918,"G778596","12/31/2001 05:00:00 AM","029XX N HAMLIN AV","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE-GARAGE",FALSE,FALSE,2523,25,NA,NA,"14",1150500,1919524,2001,"08/17/2015 03:03:40 PM",41.93507606,-87.72232099,"(41.935076055, -87.722320985)"
"179",1924919,"G779648","12/31/2001 06:47:50 PM","021XX N LEAMINGTON AV","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,2522,25,NA,NA,"14",1141656,1914106,2001,"08/17/2015 03:03:40 PM",41.92037687,-87.75495767,"(41.920376869, -87.754957671)"
